destino,pais,actividad,precio,moneda,rating,viajeros,operador,email,telefono,direccion,url_actividad,fecha_scan
Puerto Plata,República Dominicana,Crucero en catamarán de vela por la costa de Sosúa,"72.212,59 CL$",CLP,Sin valorar,10 viajeros,Elvistours,admin@elvistours.info,8297912508,"Elvis Tours, s.r.l. | plaza turisol, local 10-b, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/crucero-catamaran-sosua/,2026-02-01
Puerto Plata,República Dominicana,Tour en buggy por Puerto Plata,"86.837,93 CL$",CLP,Sin valorar,59 viajeros,Buggy Puerto Plata De Garcia Adventures,dawingarcia@hotmail.com,8099181206,"D'Aventura Garcia & Sanchez SRL | calle Principal muños, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-buggy-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Tour en buggy por Puerto Plata,"86.837,93 CL$",CLP,Sin valorar,59 viajeros,Super Buggys Puerto Plata,superbugguies01@gmail.com,8098414125,"VICTORIANO SANTOS PERALTA | 57000 Calle principal los ciruelos #02, Villa Montellano, Puerto Plata, Rep. Dom., Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-buggy-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Tirolina en el Monkeyland,"82.267,51 CL$",CLP,4 opiniones,19 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/puerto-plata/tirolina-monkey-jungle/,2026-02-01
Puerto Plata,República Dominicana,Descenso de cañones en Arroyo Frío,"39.330,96 CL$",CLP,Sin valorar,18 viajeros,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/descenso-canones-arroyo-frio/,2026-02-01
Puerto Plata,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Puerto Plata,República Dominicana,Tour en kayak por el río Yásica,"39.330,96 CL$",CLP,1 opinión,13 viajeros,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-kayak-rio-yasica/,2026-02-01
Puerto Plata,República Dominicana,Tour en kayak por Puerto Plata,"68.556,26 CL$",CLP,Sin valorar,4 viajeros,Quieroloma,quieroloma@gmail.com,1 809 778 3797,"Ramon Fari Rosario Peña | Ave. Monumental 496, Santo Domingo Oeste, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-kayak-salinas-bani/,2026-02-01
Puerto Plata,República Dominicana,Tour gastronómico por Puerto Plata,"68.556,26 CL$",CLP,Sin valorar,13 viajeros,Rincones De Mi Pais,alneyuribe@gmail.com,8292857733,"Pure Dominican Vacations Srl | Calle Helios #37, Edificio Narciso I, Apto 3-C, Bella Vista, Santo Domingo, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-gastronomico-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Tour de la cultura dominicana,"68.556,26 CL$",CLP,Sin valorar,4 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-cultura-dominicana/,2026-02-01
Puerto Plata,República Dominicana,Excursión al parque Coconut Cove,"44.790,09 CL$",CLP,Sin valorar,3 viajeros,Chukka Caribbean Adventures,itomlinson@chukka.com,+1-876-358-6212,"Chukka Caribbean Adventures Limited | Freeport Shopping Center, Shop #2 Freeport, Bahía Montego, Jamaica",https://www.civitatis.com/es/puerto-plata/excursion-parque-coconut-cove/,2026-02-01
Puerto Plata,República Dominicana,Tour por Puerto Plata y Taino Valley,"81.353,43 CL$",CLP,2 opiniones,6 viajeros,Taino Valley Tropical Park Srl,info@tainovalley.com,8297077444,"Taino Valley Tropical Park Srl | Carretera Turistica G. Luperon  Puerto Plata  < > Santiago, Tubagua (Puerto Plata), República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-puerto-plata-taino-valley/,2026-02-01
Puerto Plata,República Dominicana,Paseo a caballo por Jamao al Norte,"30.590,74 CL$",CLP,Sin valorar,2 viajeros,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/paseo-caballo-jamao-norte/,2026-02-01
Puerto Plata,República Dominicana,Tour de béisbol por Puerto Plata,"80.439,35 CL$",CLP,Sin valorar,,Atlantic Tours,atlantictoursrd@gmail.com,8099649714,"Inversiones Costa de Maimon SRL | Centro historico calle Duarte, esquina San Felipe, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-beisbol-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Rápel en Hongo Mágico,"43.701,06 CL$",CLP,Sin valorar,,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/rapel-hongo-magico/,2026-02-01
Puerto Plata,República Dominicana,Tirolina en Puerto Plata para cruceros,"68.547,12 CL$",CLP,Sin valorar,2 viajeros,Country World S.r.l.,countryworld-dr@outlook.com,18297905555,"Inter Hispaniola S.R.L. | C/Principal #10, Costambar, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tirolina-puerto-plata-cruceros/,2026-02-01
Puerto Plata,República Dominicana,Parasailing en Puerto Plata,"72.212,59 CL$",CLP,Novedad,,Seapro,it@seaprodivers.com,8095436265,"DEPORTES MARINOS PROFESIONALES S.R.L, | Puerto Plata, Punta Cana, República Dominicana",https://www.civitatis.com/es/puerto-plata/parasailing-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Paseo a caballo por la playa de Puerto Plata,"41.133,75 CL$",CLP,1 opinión,8 viajeros,Buggy Puerto Plata De Garcia Adventures,dawingarcia@hotmail.com,8099181206,"D'Aventura Garcia & Sanchez SRL | calle Principal muños, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/paseo-caballo-playa/,2026-02-01
Puerto Plata,República Dominicana,Excursión al río Sonador,"55.354,68 CL$",CLP,Novedad,,J.a. Jose Transfer And Tours,info@jatransfersandtours.com,+1 829 920-0153,"JOSE ALBERTO GONZALEZ TORRES | Calle 7, No. 11, sector Los Olivas, San Felipe de Puerto Plata, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/excursion-rio-sonador/,2026-02-01
Puerto Plata,República Dominicana,Senderismo acuático por Las Caobas,"30.590,74 CL$",CLP,Sin valorar,2 viajeros,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/senderismo-acuatico-las-caobas/,2026-02-01
Puerto Plata,República Dominicana,Tour de aventura en Puerto Plata,"81.353,43 CL$",CLP,Sin valorar,,Mega Adventures,gerenciadeventas@megaadventuresdr.com,8297566952,"MEGA ADVENTURES RRL | Carretera Luperon Km 3.5 plaza turizol Local 60A, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-aventura-puerto-plata/,2026-02-01
Puerto Plata,República Dominicana,Senderismo acuático por Los Tinajones,"30.590,74 CL$",CLP,Sin valorar,,Jamao Eco Tours,jamaoecotours@gmail.com,809-743-5523,"Jamao Eco Tours SRL | Calle Sánchez #37, Jamao al Norte, Jamao al Norte, República Dominicana",https://www.civitatis.com/es/puerto-plata/senderismo-acuatico-los-tinajones/,2026-02-01
Puerto Plata,República Dominicana,Crucero por la costa de Puerto Plata y Monte Cristi,"146.253,36 CL$",CLP,Sin valorar,17 viajeros,Gray Line República Dominicana,Otacoordinator@graylinedr.com,8099333500,"DOMINICANA EXPERIENCE DMC, SRL | C/ DOCTORA VIVENES NO.1, VIA CABO ENGAÑO, VERON, PUNTA CANA, HIGUEY, República Dominicana",https://www.civitatis.com/es/puerto-plata/catamaran-puerto-plata-montecristi/,2026-02-01
Puerto Plata,República Dominicana,Tour en bicicleta por Puerto Plata,"45.704,17 CL$",CLP,Sin valorar,25 viajeros,Elvistours,admin@elvistours.info,8297912508,"Elvis Tours, s.r.l. | plaza turisol, local 10-b, Puerto Plata, República Dominicana",https://www.civitatis.com/es/puerto-plata/tour-bicicleta-puerto-plata/,2026-02-01
La Romana,República Dominicana,Tour por las playas de isla Saona,"77.697,10 CL$",CLP,110 opiniones,1.732 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/tour-playas-isla-saona/,2026-02-01
La Romana,República Dominicana,Tour por las playas de isla Saona,"77.697,10 CL$",CLP,110 opiniones,1.732 viajeros,Destiny Caribbean Tours,jmc@destinycaribbeantours.com,+1 8295770481,"3.0 Destino Caribbean Tours | Av Italia, Plaza Victoriana, Local 114,  Bávaro, Bávaro, República Dominicana",https://www.civitatis.com/es/la-romana/tour-playas-isla-saona/,2026-02-01
La Romana,República Dominicana,Excursión a isla Saona en catamarán,"50.274,59 CL$",CLP,121 opiniones,2.683 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-isla-saona/,2026-02-01
La Romana,República Dominicana,Excursión a isla Saona en catamarán,"50.274,59 CL$",CLP,121 opiniones,2.683 viajeros,Caribbean Saona,reservas@caribbeansaona.com,8294207750,"Caribbean Saona S.R.L. | Buena vista norte, calle 7 este, no. 4, La Romana, R.D., La Romana, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-isla-saona/,2026-02-01
La Romana,República Dominicana,Excursión a Santo Domingo de día completo,"68.556,26 CL$",CLP,129 opiniones,1.172 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-santo-domingo-dia-completo/,2026-02-01
La Romana,República Dominicana,Excursión a Isla Catalina con snorkel,"59.415,42 CL$",CLP,76 opiniones,1.493 viajeros,Jada Corales,arturodomenech02@gmail.com,8094136883,"Jada Corales S.R.L | Calle Mallen 230, Arroyo Hondo, Santo Domingo, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-isla-catalina-snorkel/,2026-02-01
La Romana,República Dominicana,Excursión a Isla Catalina con snorkel,"59.415,42 CL$",CLP,76 opiniones,1.493 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-isla-catalina-snorkel/,2026-02-01
La Romana,República Dominicana,Tour en buggy o quad por los campos de azúcar,"42.961,92 CL$",CLP,67 opiniones,673 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/buggy-campos-azucar-barco-rio-chavon/,2026-02-01
La Romana,República Dominicana,Excursión a la isla Saona + Río Chavón,"86.837,93 CL$",CLP,656 opiniones,6.769 viajeros,Destiny Caribbean Tours,jmc@destinycaribbeantours.com,+1 8295770481,"3.0 Destino Caribbean Tours | Av Italia, Plaza Victoriana, Local 114,  Bávaro, Bávaro, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-isla-saona-buceo-snorkel/,2026-02-01
La Romana,República Dominicana,Excursión a los Altos de Chavón y la Cueva de las Maravillas,"114.260,44 CL$",CLP,27 opiniones,551 viajeros,Bm Quisqueya Travel & Dmc Srl,breidy.bmquisqueyatravel@gmail.com,+1 849 255 7012,"BM Quisqueya Travel & DMC SRL | C/ los Robles n51, suite 102, Santo Domingo, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-altos-chavon-cueva-maravillas/,2026-02-01
La Romana,República Dominicana,Paseo en barco y snorkel en Marinarium,"105.119,60 CL$",CLP,45 opiniones,560 viajeros,Marinarium Parks,marketing@marinarium.com,+18094683183,"Fantasea SRL | Cabeza de Toro, Bavaro, Republica Dominicana, HIGUEY, República Dominicana",https://www.civitatis.com/es/la-romana/paseo-barco-snorkel/,2026-02-01
La Romana,República Dominicana,Excursión privada a isla Saona en lancha rápida,"383.915,08 CL$",CLP,25 opiniones,1.624 viajeros,Destiny Caribbean Tours,jmc@destinycaribbeantours.com,+1 8295770481,"3.0 Destino Caribbean Tours | Av Italia, Plaza Victoriana, Local 114,  Bávaro, Bávaro, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-privada-isla-saona-barco/,2026-02-01
La Romana,República Dominicana,Excursión a los Altos de Chavón,"63.071,76 CL$",CLP,20 opiniones,336 viajeros,Bm Quisqueya Travel & Dmc Srl,breidy.bmquisqueyatravel@gmail.com,+1 849 255 7012,"BM Quisqueya Travel & DMC SRL | C/ los Robles n51, suite 102, Santo Domingo, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-altos-chavon/,2026-02-01
La Romana,República Dominicana,Avistamiento de ballenas en Samaná,"136.198,44 CL$",CLP,4 opiniones,35 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/la-romana/avistamiento-ballenas-samana/,2026-02-01
La Romana,República Dominicana,Avistamiento de ballenas en Samaná,"136.198,44 CL$",CLP,4 opiniones,35 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/la-romana/avistamiento-ballenas-samana/,2026-02-01
La Romana,República Dominicana,Avistamiento de ballenas en Samaná + Cayo Levantado y Playa Rincón,"124.400,62 CL$",CLP,13 opiniones,186 viajeros,Eco Adventures,onlineecopcptpuj@gmail.com,+1 829 345-0983,"ECO CARIBE ADVENTURES PC STL | Avenida Barcelo, Plaza CyE, Oficina 2ª, Bavaro Punta Cana, Rep Dominicana, Punta Cana, República Dominicana",https://www.civitatis.com/es/la-romana/avistamiento-ballenas-samana-playa-rincon/,2026-02-01
La Romana,República Dominicana,Excursión al Reef Explorer,"136.198,44 CL$",CLP,16 opiniones,274 viajeros,Marinarium Parks,marketing@marinarium.com,+18094683183,"Fantasea SRL | Cabeza de Toro, Bavaro, Republica Dominicana, HIGUEY, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-snorkel-punta-cana/,2026-02-01
La Romana,República Dominicana,Excursión a Samaná,"118.830,85 CL$",CLP,6 opiniones,229 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-samana/,2026-02-01
La Romana,República Dominicana,Excursión al Parque Nacional Los Haitises,"132.542,11 CL$",CLP,20 opiniones,216 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-haitises/,2026-02-01
La Romana,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
La Romana,República Dominicana,Fiesta en la discoteca Coco Bongo Punta Cana,"95.978,77 CL$",CLP,11 opiniones,264 viajeros,Coco Bongo Punta Cana,aurelia@cocobongo.com.do,+1809-466-1111,"International Shows Group LLC | 777 Brickell Ave Ste 1210, Miami, Estados Unidos",https://www.civitatis.com/es/la-romana/fiesta-coco-bongo-punta-cana/,2026-02-01
La Romana,República Dominicana,Excursión a Eco Park Punta Cana,"82.267,51 CL$",CLP,15 opiniones,103 viajeros,Marinarium Parks,marketing@marinarium.com,+18094683183,"Fantasea SRL | Cabeza de Toro, Bavaro, Republica Dominicana, HIGUEY, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-parque-xploration-animal-encounters/,2026-02-01
La Romana,República Dominicana,Safari por Higüey y los campos de azúcar,"107.269,19 CL$",CLP,4 opiniones,92 viajeros,Dominican Attitude Excursions,dominicanattitude@gmail.com,+18496364308,"Dominican Excursions D & V SRL | Residencial el Limoncito, El Limon, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-bayahibe-higuey/,2026-02-01
La Romana,República Dominicana,Tirolina en Anamuya,"82.267,51 CL$",CLP,9 opiniones,82 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/la-romana/tirolina-anamuya/,2026-02-01
La Romana,República Dominicana,Excursión a Monkeyland,"86.837,93 CL$",CLP,4 opiniones,58 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-monkeyland/,2026-02-01
La Romana,República Dominicana,Excursión privada a isla Catalina en velero,"974.413,04 CL$",CLP,2 opiniones,11 viajeros,Areito Sailing,areitosailing@gmail.com,82905402314,"Eduardo Luis Otero Trilles | La Romana, La Romana, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-privada-isla-catalina-velero/,2026-02-01
La Romana,República Dominicana,Tour privado de avistamiento de ballenas,"426.877,01 CL$",CLP,Sin valorar,60 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/la-romana/tour-privado-avistamiento-ballenas/,2026-02-01
La Romana,República Dominicana,Excursión a Scape Park,"127.057,61 CL$",CLP,Sin valorar,6 viajeros,Scapepark At Cap Cana,a.gonzalez@scapepark.com,+1 809 469 7484,"Highpoint Investments S.A | Punta Cana, Dominican Republic, Punta Cana, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-scape-park/,2026-02-01
La Romana,República Dominicana,Visita a una hacienda rural dominicana,"50.984,57 CL$",CLP,Sin valorar,,Campito Loving,campitoloving@gmail.com,8093908021,"Inversiones Kokoi SRL | Calle Estero de la Laguna, 25, Santo Domingo, República Dominicana",https://www.civitatis.com/es/la-romana/visita-hacienda-rural/,2026-02-01
La Romana,República Dominicana,Conducción de lancha rápida por el río Chavón,"105.119,60 CL$",CLP,4 opiniones,28 viajeros,Captain Coco Ecotours Rd,tourscaptaincoco@gmail.com,+34645423940,"Habiel Dufort | Calle Juan de Brito 30, Bayahíbe, República Dominicana",https://www.civitatis.com/es/la-romana/conduccion-lancha-rapida-rio-chavon/,2026-02-01
La Romana,República Dominicana,Tour de compras por La Romana,"39.330,96 CL$",CLP,Sin valorar,16 viajeros,Gic Trips,gictrips@gmail.com,8498674229,"GIC TRIPS S.R.L | Calle Pedro A. Lluberes 41 Esq. Dr. Hernández, La Romana, República Dominicana",https://www.civitatis.com/es/la-romana/tour-compras-romana/,2026-02-01
La Romana,República Dominicana,Excursión privada a la Piscina Natural en barco,"337.296,82 CL$",CLP,Sin valorar,130 viajeros,Destiny Caribbean Tours,jmc@destinycaribbeantours.com,+1 8295770481,"3.0 Destino Caribbean Tours | Av Italia, Plaza Victoriana, Local 114,  Bávaro, Bávaro, República Dominicana",https://www.civitatis.com/es/la-romana/excursion-privada-piscina-natural-barco/,2026-02-01
Samaná,República Dominicana,Tour en quad y kayak por el Parque Nacional Los Haitises,"76.783,01 CL$",CLP,5 opiniones,23 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/quad-kayak-haitises/,2026-02-01
Samaná,República Dominicana,Excursión a Cayo Levantado,"27.422,50 CL$",CLP,4 opiniones,190 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/excursion-cayo-levantado/,2026-02-01
Samaná,República Dominicana,Free tour por Samaná,¡Gratis!,CLP,2 opiniones,171 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/free-tour-samana/,2026-02-01
Samaná,República Dominicana,Excursión al Parque Nacional Los Haitises y Cayo Levantado,"60.786,55 CL$",CLP,110 opiniones,2.159 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-haitises-cayo-levantado/,2026-02-01
Samaná,República Dominicana,Excursión al Parque Nacional Los Haitises y Cayo Levantado,"60.786,55 CL$",CLP,110 opiniones,2.159 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/excursion-haitises-cayo-levantado/,2026-02-01
Samaná,República Dominicana,Traslados en Samaná,"13.711,25 CL$",CLP,7.441 opiniones,163.099 viajeros,No especificado / Único,N/A,N/A,N/A,https://www.civitatis.com/es/samana/traslados/,2026-02-01
Samaná,República Dominicana,Ferry a Sabana de la Mar,"9.140,83 CL$",CLP,Sin valorar,27 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/ferry-sabana-mar/,2026-02-01
Samaná,República Dominicana,Avistamiento de ballenas + Cayo Levantado,"55.759,09 CL$",CLP,20 opiniones,459 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/avistamiento-ballenas-cayo-levantado/,2026-02-01
Samaná,República Dominicana,Senderismo y kayak por el Parque Nacional Los Haitises,"68.556,26 CL$",CLP,4 opiniones,35 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/senderismo-kayak-haitises/,2026-02-01
Samaná,República Dominicana,Paseo a caballo a la cascada El Limón,"40.219,67 CL$",CLP,15 opiniones,481 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/paseo-caballo-cascada-limon/,2026-02-01
Samaná,República Dominicana,Tour en lancha rápida por las playas de Samaná,"63.985,84 CL$",CLP,4 opiniones,258 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/tour-lancha-playas-samana/,2026-02-01
Samaná,República Dominicana,Tour en quad por Samaná,"63.071,76 CL$",CLP,Sin valorar,207 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/tour-quad-samana/,2026-02-01
Samaná,República Dominicana,Excursión a la Playa Rincón,"63.985,84 CL$",CLP,2 opiniones,166 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-playa-rincon/,2026-02-01
Samaná,República Dominicana,Paseo a caballo a la cascada El Limón + Tirolina,"96.892,85 CL$",CLP,1 opinión,188 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/paseo-caballo-cascada-limon-tirolina/,2026-02-01
Samaná,República Dominicana,Senderismo por la cascada El Limón,"44.790,09 CL$",CLP,8 opiniones,145 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/senderismo-cascada-limon/,2026-02-01
Samaná,República Dominicana,Tirolina en Samaná,"68.556,26 CL$",CLP,3 opiniones,76 viajeros,Runners Adventures,contact@runnersadventures.com,+18295997444,"Hispaniola Adventures S.R.L | Carretera Bavaro km 2, Veron, La Altagracia, República Dominicana",https://www.civitatis.com/es/samana/tirolina-samana/,2026-02-01
Samaná,República Dominicana,Seguro de viaje Civitatis,"19.991,07 CL$",CLP,2.903 opiniones,95.832 viajeros,Iati,paz@iatiseguros.com,+34 932014943,"Iati Calzado Correduria de Seguros | C/ Guitard, 43, 4º 2ª, Barcelona, España",https://www.civitatis.com/es/seguro-viaje/,2026-02-01
Samaná,República Dominicana,Crucero privado por Samaná y Los Haitises con noche a bordo,"1.535.660,33 CL$",CLP,Sin valorar,8 viajeros,Hacienda Cocuyo,info@haciendacocuyo.com,18098543145,"VICTOR ESTEVE CAVALLER | Carretera Samana . Sector Monte Rojo, Samaná, República Dominicana",https://www.civitatis.com/es/samana/crucero-privado-samana-haitises/,2026-02-01
Samaná,República Dominicana,Tour privado de avistamiento de ballenas,"426.877,01 CL$",CLP,Sin valorar,60 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/tour-privado-avistamiento-ballenas/,2026-02-01
Samaná,República Dominicana,Paseo en catamarán por la bahía de Samaná,"82.267,51 CL$",CLP,Sin valorar,27 viajeros,Moto Marina Tours,arlettgm@gmail.com,8299293238,"Sarah Y Messina Y Mercado | avenida la marina no3, Samaná, República Dominicana",https://www.civitatis.com/es/samana/paseo-catamaran-bahia-samana/,2026-02-01
Samaná,República Dominicana,Paseo en catamarán por la bahía de Samaná,"82.267,51 CL$",CLP,Sin valorar,27 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/paseo-catamaran-bahia-samana/,2026-02-01
Samaná,República Dominicana,Excursión al Salto de La Jalda con paseo a caballo,"90.494,26 CL$",CLP,Sin valorar,,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-salto-jalda-paseo-caballo/,2026-02-01
Samaná,República Dominicana,Excursión en catamarán a Playa Esmeralda y Montaña Redonda,"86.837,93 CL$",CLP,Sin valorar,24 viajeros,Silven International,billingwhales@gmail.com,+420 102 026 106,"Misael Calcaño Silven | Moca Casa 14, Sabana del Mar, República Dominicana",https://www.civitatis.com/es/samana/excursion-catamaran-playa-esmeralda-montana-redonda/,2026-02-01
